1762976338,62.1
1762976348,62.1
1762976358,62.1
1762976369,62.1
1762976379,62.1
1762976389,62.1
1762976399,62.1
1762976410,62.1
1762976420,62.1
1762976430,62.1
1762976440,62.1
1762976451,62.1
1762976461,62.1
1762976471,62.1
1762976481,62.1
1762976492,62.1
1762976502,62.1
1762976512,62.1
1762976522,62.1
1762976533,62.1
1762976543,62.1
1762976553,62.1
1762976563,62.1
1762976573,62.1
1762976584,62.1
1762976594,62.1
1762976604,62.1
1762976614,62.1
1762976625,62.1
1762976635,62.1
1762976645,62.1
1762976655,62.1
1762976666,62.1
1762976676,62.1
1762976686,62.1
1762976696,62.1
1762976707,62.1
1762976717,62.1
1762976727,62.1
1762976737,62.1
1762976747,62.1
1762976758,62.1
1762976768,62.1
1762976778,62.1
1762976788,62.1
1762976799,62.1
1762976809,62.1
1762976819,62.1
1762976829,62.1
1762976840,62.1
1762976850,62.1
1762976860,62.1
1762976870,62.1
1762976881,62.1
1762976891,62.1
1762976901,62.1
1762976911,62.1
1762976922,62.1
1762976932,62.1
1762976942,62.1
1762976952,62.1
1762976963,62.1
1762976973,62.1
1762976983,62.1
1762976993,62.1
1762977004,62.1
1762977014,62.1
1762977024,62.1
1762977034,62.1
1762977045,62.1
1762977055,62.1
1762977065,62.1
1762977075,62.1
1762977086,62.1
1762977096,62.1
1762977106,62.1
1762977116,62.1
1762977127,62.1
1762977137,62.1
1762977147,62.1
1762977157,62.1
1762977167,62.1
1762977178,62.1
1762977188,62.1
1762977198,62.1
1762977208,62.1
1762977219,62.1
1762977229,62.1
1762977239,62.1
1762977249,62.1
1762977260,62.1
1762977270,62.1
1762977280,62.1
1762977290,62.1
1762977301,62.1
1762977311,62.1
1762977321,62.1
1762977331,62.1
1762977341,62.1
1762977352,62.1
1762977362,62.1
1762977372,62.1
1762977382,62.1
1762977393,62.1
1762977403,62.1
1762977413,62.1
1762977423,62.1
1762977434,62.1
1762977444,62.1
1762977454,62.1
1762977464,62.1
1762977475,62.1
1762977485,62.1
1762977495,62.1
1762977505,62.1
1762977516,62.1
1762977526,62.1
1762977536,62.1
1762977546,62.1
1762977557,62.1
1762977567,62.1
1762977577,62.1
1762977587,62.1
1762977598,62.1
1762977608,62.1
1762977618,62.1
1762977628,62.1
1762977638,62.1
1762977649,62.1
1762977659,62.1
1762977669,62.1
1762977679,62.1
1762977690,62.1
1762977700,62.1
1762977710,62.1
1762977720,62.1
1762977731,62.1
1762977741,62.1
1762977751,62.1
1762977761,62.1
1762977772,62.1
1762977782,62.1
1762977792,62.1
1762977802,62.1
1762977813,62.1
1762977823,62.1
1762977833,62.1
1762977843,62.1
1762977854,62.1
1762977864,62.1
1762977874,62.1
1762977884,62.1
